date,year,month,day,hour,well,tide,date_hw,hw
8/13/2015 16:00,2015,8,13,16,0.584,-1.184,8/13/2015 16:00,0.638
8/13/2015 17:00,2015,8,13,17,0.584,-1.361714286,8/13/2015 17:00,0.633
8/13/2015 18:00,2015,8,13,18,0.584,-1.193692308,8/13/2015 18:00,0.638
8/13/2015 19:00,2015,8,13,19,0.584,-0.830444444,8/13/2015 19:00,0.638
8/13/2015 20:00,2015,8,13,20,0.584,-0.379,8/13/2015 20:00,0.643
8/13/2015 21:00,2015,8,13,21,0.584,0.061777778,8/13/2015 21:00,0.587090909
8/13/2015 22:00,2015,8,13,22,0.584,0.3535,8/13/2015 22:00,0.465272727
8/13/2015 23:00,2015,8,13,23,0.584,0.223090909,8/13/2015 23:00,0.376235294
8/14/2015 0:00,2015,8,14,0,0.584,-0.074421053,8/14/2015 0:00,0.574666667
8/14/2015 1:00,2015,8,14,1,0.584,-0.322363636,8/14/2015 1:00,0.583
8/14/2015 2:00,2015,8,14,2,0.584,-0.582,8/14/2015 2:00,0.588
8/14/2015 3:00,2015,8,14,3,0.584,-0.863692308,8/14/2015 3:00,0.598
8/14/2015 4:00,2015,8,14,4,0.584,-1.119333333,8/14/2015 4:00,0.598
8/14/2015 5:00,2015,8,14,5,0.584,-1.286,8/14/2015 5:00,0.598
8/14/2015 6:00,2015,8,14,6,0.584,-1.190615385,8/14/2015 6:00,0.608
8/14/2015 7:00,2015,8,14,7,0.584,-0.866,8/14/2015 7:00,0.611333333
8/14/2015 8:00,2015,8,14,8,0.584,-0.550210526,8/14/2015 8:00,0.613
8/14/2015 9:00,2015,8,14,9,0.584,-0.126,8/14/2015 9:00,0.618
8/14/2015 10:00,2015,8,14,10,0.584,0.189833333,8/14/2015 10:00,0.613
8/14/2015 11:00,2015,8,14,11,0.584,0.259555556,8/14/2015 11:00,0.608
8/14/2015 12:00,2015,8,14,12,0.584,0.021857143,8/14/2015 12:00,0.608
8/14/2015 13:00,2015,8,14,13,0.584,-0.304571429,8/14/2015 13:00,0.618
8/14/2015 14:00,2015,8,14,14,0.584,-0.621,8/14/2015 14:00,0.613
8/14/2015 15:00,2015,8,14,15,0.584,-0.883272727,8/14/2015 15:00,0.618
8/14/2015 16:00,2015,8,14,16,0.574,-1.136769231,8/14/2015 16:00,0.618
8/14/2015 17:00,2015,8,14,17,0.574,-1.34975,8/14/2015 17:00,0.623
8/14/2015 18:00,2015,8,14,18,0.574,-1.356,8/14/2015 18:00,0.623
8/14/2015 19:00,2015,8,14,19,0.574,-1.149333333,8/14/2015 19:00,0.628
8/14/2015 20:00,2015,8,14,20,0.574,-0.776,8/14/2015 20:00,0.631333333
8/14/2015 21:00,2015,8,14,21,0.574,-0.339529412,8/14/2015 21:00,0.638
8/14/2015 22:00,2015,8,14,22,0.574,0.048,8/14/2015 22:00,0.638
8/14/2015 23:00,2015,8,14,23,0.574,0.328615385,8/14/2015 23:00,0.638
8/15/2015 0:00,2015,8,15,0,0.574,0.354,8/15/2015 0:00,0.638
8/15/2015 1:00,2015,8,15,1,0.574,0.008615385,8/15/2015 1:00,0.638
8/15/2015 2:00,2015,8,15,2,0.574,-0.296625,8/15/2015 2:00,0.643
8/15/2015 3:00,2015,8,15,3,0.574,-0.6385,8/15/2015 3:00,0.648
8/15/2015 4:00,2015,8,15,4,0.574,-0.94,8/15/2015 4:00,0.653
8/15/2015 5:00,2015,8,15,5,0.574,-1.145333333,8/15/2015 5:00,0.654666667
8/15/2015 6:00,2015,8,15,6,0.574,-1.291,8/15/2015 6:00,0.653
8/15/2015 7:00,2015,8,15,7,0.574,-1.128380952,8/15/2015 7:00,0.478
8/15/2015 8:00,2015,8,15,8,0.574,-0.798,8/15/2015 8:00,0.6305
8/15/2015 9:00,2015,8,15,9,0.574,-0.390848485,8/15/2015 9:00,0.633
8/15/2015 10:00,2015,8,15,10,0.584,-0.047666667,8/15/2015 10:00,0.648
8/15/2015 11:00,2015,8,15,11,0.594,0.304769231,8/15/2015 11:00,0.643
8/15/2015 12:00,2015,8,15,12,0.594,0.205071429,8/15/2015 12:00,0.648
8/15/2015 13:00,2015,8,15,13,0.594,-0.169125,8/15/2015 13:00,0.648
8/15/2015 14:00,2015,8,15,14,0.594,-0.471714286,8/15/2015 14:00,0.643
8/15/2015 15:00,2015,8,15,15,0.594,-0.760615385,8/15/2015 15:00,0.638
8/15/2015 16:00,2015,8,15,16,0.594,-1.058307692,8/15/2015 16:00,0.643
8/15/2015 17:00,2015,8,15,17,0.594,-1.287818182,8/15/2015 17:00,0.638
8/15/2015 18:00,2015,8,15,18,0.594,-1.457428571,8/15/2015 18:00,0.638
8/15/2015 19:00,2015,8,15,19,0.594,-1.361833333,8/15/2015 19:00,0.638
8/15/2015 20:00,2015,8,15,20,0.594,-1.044823529,8/15/2015 20:00,0.643
8/15/2015 21:00,2015,8,15,21,0.594,-0.5804,8/15/2015 21:00,0.638
8/15/2015 22:00,2015,8,15,22,0.594,-0.188352941,8/15/2015 22:00,0.638
8/15/2015 23:00,2015,8,15,23,0.594,0.132333333,8/15/2015 23:00,0.638
8/16/2015 0:00,2015,8,16,0,0.594,0.278444444,8/16/2015 0:00,0.643
8/16/2015 1:00,2015,8,16,1,0.594,0.048,8/16/2015 1:00,0.648
8/16/2015 2:00,2015,8,16,2,0.594,-0.268,8/16/2015 2:00,0.648
8/16/2015 3:00,2015,8,16,3,0.594,-0.552923077,8/16/2015 3:00,0.638
8/16/2015 4:00,2015,8,16,4,0.594,-0.822923077,8/16/2015 4:00,0.638
8/16/2015 5:00,2015,8,16,5,0.594,-1.042666667,8/16/2015 5:00,0.638
8/16/2015 6:00,2015,8,16,6,0.594,-1.228857143,8/16/2015 6:00,0.638
8/16/2015 7:00,2015,8,16,7,0.594,-1.236,8/16/2015 7:00,0.638
8/16/2015 8:00,2015,8,16,8,0.594,-1.036769231,8/16/2015 8:00,0.648
8/16/2015 9:00,2015,8,16,9,0.594,-0.7235,8/16/2015 9:00,0.633
8/16/2015 10:00,2015,8,16,10,0.594,-0.312111111,8/16/2015 10:00,0.633
8/16/2015 11:00,2015,8,16,11,0.594,0.015666667,8/16/2015 11:00,0.633
8/16/2015 12:00,2015,8,16,12,0.594,0.145428571,8/16/2015 12:00,0.628
8/16/2015 13:00,2015,8,16,13,0.594,-0.020545455,8/16/2015 13:00,0.624666667
8/16/2015 14:00,2015,8,16,14,0.594,-0.291714286,8/16/2015 14:00,0.623
8/16/2015 15:00,2015,8,16,15,0.594,-0.582923077,8/16/2015 15:00,0.618
8/16/2015 16:00,2015,8,16,16,0.594,-0.869076923,8/16/2015 16:00,0.618
8/16/2015 17:00,2015,8,16,17,0.594,-1.110545455,8/16/2015 17:00,0.628
8/16/2015 18:00,2015,8,16,18,0.584,-1.316,8/16/2015 18:00,0.628
8/16/2015 19:00,2015,8,16,19,0.584,-1.418857143,8/16/2015 19:00,0.638
8/16/2015 20:00,2015,8,16,20,0.584,-1.255090909,8/16/2015 20:00,0.638
